NAME_ENGL,ISO3_CODE,pillar_num,pillar_txt,type,title,url,version,filename,icon
Namibia,NAM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3,NA,⌕
Namibia,NAM,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3,NA,⌕
Namibia,NAM,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3,NA,⌕
Namibia,NAM,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,3,NA,⌕
Namibia,NAM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,3,NA,⌕
Nepal,NPL,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/NP,2,NA,⌕
Nepal,NPL,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/NP,2,NA,⌕
Nepal,NPL,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage (index/landing),https://datareportal.com/,2,NA,⌕
Nepal,NPL,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/nepal/freedom-net/2024,2,NA,⌕
Nepal,NPL,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2,NA,⌕
Nepal,NPL,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,2,NA,⌕
Nepal,NPL,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2,NA,⌕
Nepal,NPL,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2,NA,⌕
Nepal,NPL,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2,NA,⌕
Nepal,NPL,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,2,NA,⌕
Nepal,NPL,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,2,NA,⌕
Nepal,NPL,3,Responsibility and sustainability,⌕ Analysis,⌕ Trends & governance,https://www.internetsociety.org/globalinternetreport/,2,NA,⌕
Netherlands,NLD,2,Rights and freedoms,⚑ Project,⚑ The Shelter Cities Program (Netherlands),NA,1,NLD-1,⚑
Netherlands,NLD,3,Responsibility and sustainability,⌕ Analysis,⌕ Transparency of ISPs and platforms,https://www.bitsoffreedom.nl/wp-content/uploads/2023/06/WHyB-2023-EN.pdf,2,NA,⌕
New Zealand,NZL,4,Trust and resilience,⌕ Analysis,"⌕ Usage, safety, attitudes to internet",https://internetnz.nz/assets/Archives/New-Zealands-Internet-Insights-2024.pdf,2,NA,⌕
New Zealand,NZL,1,Connectivity and infrastructure,¶ Source,¶ Rural Broadband Initiative (New Zealand),https://www.tcf.org.nz/broadband/rural-broadband,1,NA,¶
Nicaragua,NIC,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/NI,2,NA,⌕
Nicaragua,NIC,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/NI,2,NA,⌕
Nicaragua,NIC,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,2,NA,⌕
Nicaragua,NIC,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/nigeria/freedom-net/2024,2,NA,⌕
Nicaragua,NIC,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2,NA,⌕
Nicaragua,NIC,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,2,NA,⌕
Nicaragua,NIC,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2,NA,⌕
Nicaragua,NIC,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2,NA,⌕
Nicaragua,NIC,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2,NA,⌕
Nicaragua,NIC,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,2,NA,⌕
Nicaragua,NIC,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,2,NA,⌕
Nicaragua,NIC,3,Responsibility and sustainability,⌕ Analysis,⌕ Trends & governance,https://www.internetsociety.org/globalinternetreport/,2,NA,⌕
Nigeria,NGA,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/NG,2,NA,⌕
Nigeria,NGA,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/NG,2,NA,⌕
Nigeria,NGA,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/reports/digital-2025-nigeria,2,NA,⌕
Nigeria,NGA,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/nigeria/freedom-net/2024,2,NA,⌕
Nigeria,NGA,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2,NA,⌕
Nigeria,NGA,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,2,NA,⌕
Nigeria,NGA,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2,NA,⌕
Nigeria,NGA,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2,NA,⌕
Nigeria,NGA,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2,NA,⌕
Nigeria,NGA,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,2,NA,⌕
Nigeria,NGA,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,2,NA,⌕
Nigeria,NGA,3,Responsibility and sustainability,⌕ Analysis,⌕ Trends & governance,https://www.internetsociety.org/globalinternetreport/,2,NA,⌕
Nigeria,NGA,1,Connectivity and infrastructure,⌕ Analysis,⌕ Digital transformation journey,https://researchictafrica.net/research/digital-africa-post-the-pandemic-nigeria-report/,3,NA,⌕
Nigeria,NGA,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital & microentreprises,https://researchictafrica.net/research/digital-technology-adoption-in-microenterprises-nigeria-report/,3,NA,⌕
Norway,NOR,4,Trust and resilience,⌕ Analysis,⌕ Adtech surveillance economy,https://www.forbrukerradet.no/out-of-control-2023.pdf,2,NA,⌕
Pakistan,PAK,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/PK,2,NA,⌕
Pakistan,PAK,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/PK,2,NA,⌕
Pakistan,PAK,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/reports/digital-2025-pakistan,2,NA,⌕
Pakistan,PAK,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/pakistan/freedom-net/2024,2,NA,⌕
Pakistan,PAK,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2,NA,⌕
Pakistan,PAK,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,2,NA,⌕
Pakistan,PAK,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2,NA,⌕
Pakistan,PAK,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2,NA,⌕
Pakistan,PAK,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2,NA,⌕
Pakistan,PAK,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,2,NA,⌕
Pakistan,PAK,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,2,NA,⌕
Pakistan,PAK,3,Responsibility and sustainability,⌕ Analysis,⌕ Trends & governance,https://www.internetsociety.org/globalinternetreport/,2,NA,⌕
Paraguay,PRY,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/PY,2,NA,⌕
Paraguay,PRY,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/PY,2,NA,⌕
Paraguay,PRY,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage (index/landing),https://datareportal.com/,2,NA,⌕
Paraguay,PRY,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/paraguay/freedom-net/2024,2,NA,⌕
Paraguay,PRY,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2,NA,⌕
Paraguay,PRY,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,2,NA,⌕
Paraguay,PRY,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2,NA,⌕
Paraguay,PRY,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2,NA,⌕
Paraguay,PRY,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2,NA,⌕
Paraguay,PRY,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,2,NA,⌕
Paraguay,PRY,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,2,NA,⌕
Paraguay,PRY,3,Responsibility and sustainability,⌕ Analysis,⌕ Trends & governance,https://www.internetsociety.org/globalinternetreport/,2,NA,⌕
Paraguay,PRY,1,Connectivity and infrastructure,¶ Source,¶ National Connectivity Plan (Paraguay),NA,1,PRY-1,¶
Paraguay,PRY,3,Responsibility and sustainability,¶ Source,¶ National Connectivity Plan (Paraguay),NA,1,PRY-1,¶
Peru,PER,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/PE,2,NA,⌕
Peru,PER,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/PE,2,NA,⌕
Peru,PER,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/reports/digital-2025-peru,2,NA,⌕
Peru,PER,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/peru/freedom-net/2024,2,NA,⌕
Peru,PER,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2,NA,⌕
Peru,PER,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,2,NA,⌕
Peru,PER,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2,NA,⌕
Peru,PER,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2,NA,⌕
Peru,PER,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2,NA,⌕
Peru,PER,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,2,NA,⌕
Peru,PER,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,2,NA,⌕
Peru,PER,3,Responsibility and sustainability,⌕ Analysis,⌕ Trends & governance,https://www.internetsociety.org/globalinternetreport/,2,NA,⌕
Philippines,PHL,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/PH,2,NA,⌕
Philippines,PHL,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/PH,2,NA,⌕
Philippines,PHL,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/reports/digital-2025-philippines,2,NA,⌕
Philippines,PHL,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/philippines/freedom-net/2024,2,NA,⌕
Philippines,PHL,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2,NA,⌕
Philippines,PHL,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,2,NA,⌕
Philippines,PHL,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2,NA,⌕
Philippines,PHL,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2,NA,⌕
Philippines,PHL,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2,NA,⌕
Philippines,PHL,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,2,NA,⌕
Philippines,PHL,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,2,NA,⌕
Philippines,PHL,3,Responsibility and sustainability,⌕ Analysis,⌕ Trends & governance,https://www.internetsociety.org/globalinternetreport/,2,NA,⌕
Poland,POL,2,Rights and freedoms,⌕ Analysis,⌕ Surveillance & platform regulation,https://en.panoptykon.org/sites/default/files/panoptykon_digital_surveillance_2024.pdf,2,NA,⌕
Portugal,PRT,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights landscape,https://d3.pt/wp-content/uploads/2024/12/Relatorio-Direitos-Digitais-Portugal-2024.pdf,2,NA,⌕
Russian Federation,RUS,2,Rights and freedoms,⌕ Analysis,"⌕ Censorship, surveillance, wartime controls",https://freedomhouse.org/country/russia/freedom-net/2024,NA,NA,⌕
Rwanda,RWA,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/RW,2,NA,⌕
Rwanda,RWA,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/RW,2,NA,⌕
Rwanda,RWA,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage (index/landing),https://datareportal.com/,2,NA,⌕
Rwanda,RWA,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/rwanda/freedom-net/2024,2,NA,⌕
Rwanda,RWA,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2,NA,⌕
Rwanda,RWA,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,2,NA,⌕
Rwanda,RWA,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2,NA,⌕
Rwanda,RWA,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2,NA,⌕
Rwanda,RWA,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2,NA,⌕
Rwanda,RWA,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,2,NA,⌕
Rwanda,RWA,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,2,NA,⌕
Rwanda,RWA,3,Responsibility and sustainability,⌕ Analysis,⌕ Trends & governance,https://www.internetsociety.org/globalinternetreport/,2,NA,⌕
Saudi Arabia,SAU,2,Rights and freedoms,⌕ Analysis,"⌕ Censorship, platform blocks, surveillance",https://freedomhouse.org/country/saudi-arabia/freedom-net/2024,NA,NA,⌕
Senegal,SEN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/SN,2,NA,⌕
Senegal,SEN,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/SN,2,NA,⌕
Senegal,SEN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage (index/landing),https://datareportal.com/,2,NA,⌕
Senegal,SEN,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/senegal/freedom-net/2024,2,NA,⌕
Senegal,SEN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2,NA,⌕
Senegal,SEN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,2,NA,⌕
Senegal,SEN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2,NA,⌕
Senegal,SEN,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2,NA,⌕
Senegal,SEN,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2,NA,⌕
Senegal,SEN,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,2,NA,⌕
Senegal,SEN,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,2,NA,⌕
Senegal,SEN,3,Responsibility and sustainability,⌕ Analysis,⌕ Trends & governance,https://www.internetsociety.org/globalinternetreport/,2,NA,⌕
Seychelles,SYC,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/SC,3,NA,⌕
Seychelles,SYC,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/SC,3,NA,⌕
Seychelles,SYC,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,3,NA,⌕
Seychelles,SYC,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3,NA,⌕
Seychelles,SYC,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,3,NA,⌕
Seychelles,SYC,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3,NA,⌕
Seychelles,SYC,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3,NA,⌕
Seychelles,SYC,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3,NA,⌕
Seychelles,SYC,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,3,NA,⌕
Seychelles,SYC,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,3,NA,⌕
Sierra Leone,SLE,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/SL,3,NA,⌕
Sierra Leone,SLE,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/SL,3,NA,⌕
Sierra Leone,SLE,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,3,NA,⌕
Sierra Leone,SLE,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3,NA,⌕
Sierra Leone,SLE,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,3,NA,⌕
Sierra Leone,SLE,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3,NA,⌕
Sierra Leone,SLE,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3,NA,⌕
Sierra Leone,SLE,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3,NA,⌕
Sierra Leone,SLE,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,3,NA,⌕
Sierra Leone,SLE,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,3,NA,⌕
Singapore,SGP,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/SG,2,NA,⌕
Singapore,SGP,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/SG,2,NA,⌕
Singapore,SGP,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/reports/digital-2025-singapore,2,NA,⌕
Singapore,SGP,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/singapore/freedom-net/2024,2,NA,⌕
Singapore,SGP,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,2,NA,⌕
Singapore,SGP,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,2,NA,⌕
Singapore,SGP,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,2,NA,⌕
Singapore,SGP,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,2,NA,⌕
Singapore,SGP,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,2,NA,⌕
Singapore,SGP,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,2,NA,⌕
Singapore,SGP,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,2,NA,⌕
Singapore,SGP,3,Responsibility and sustainability,⌕ Analysis,⌕ Trends & governance,https://www.internetsociety.org/globalinternetreport/,2,NA,⌕
Singapore,SGP,3,Responsibility and sustainability,⌕ Analysis,⌕ APEX Cloud (Singapore),NA,1,SGP-1,⌕
Singapore,SGP,4,Trust and resilience,⌕ Analysis,⌕ APEX Cloud (Singapore),NA,1,SGP-1,⌕
Slovakia,SVK,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/slovakia/freedom-net/2024,2,NA,⌕
Slovenia,SVN,2,Rights and freedoms,⌕ Analysis,⌕ Digital rights,https://freedomhouse.org/country/slovenia/freedom-net/2024,2,NA,⌕
Somalia,SOM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/SO,3,NA,⌕
Somalia,SOM,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/SO,3,NA,⌕
Somalia,SOM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Connectivity & usage,https://datareportal.com/,3,NA,⌕
Somalia,SOM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile connectivity enablers,https://www.mobileconnectivityindex.com/assets/excelData/MCI_data_2025.xlsx,3,NA,⌕
Somalia,SOM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Mobile internet trends,https://www.gsma.com/r/somic/,3,NA,⌕
Somalia,SOM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Global indicators & benchmarks,https://www.itu.int/en/ITU-D/Statistics/pages/facts/default.aspx,3,NA,⌕
Somalia,SOM,3,Responsibility and sustainability,⌕ Analysis,⌕ Digital economy & governance,https://www.worldbank.org/en/publication/digital-progress-and-trends-report,3,NA,⌕
Somalia,SOM,4,Trust and resilience,⌕ Analysis,⌕ Shutdowns,https://www.accessnow.org/wp-content/uploads/2025/02/KeepItOn-2024-Internet-Shutdowns-Annual-Report.pdf,3,NA,⌕
Somalia,SOM,2,Rights and freedoms,⌕ Analysis,⌕ Network disruptions & censorship,https://netblocks.org/reports,3,NA,⌕
Somalia,SOM,1,Connectivity and infrastructure,⌕ Analysis,⌕ Speeds & quality (broadband/mobile),https://www.speedtest.net/global-index,3,NA,⌕
South Africa,ZAF,1,Connectivity and infrastructure,⌕ Analysis,⌕ Resilience & infrastructure,https://pulse.internetsociety.org/en/reports/ZA,2,NA,⌕
South Africa,ZAF,4,Trust and resilience,⌕ Analysis,⌕ Internet resilience,https://pulse.internetsociety.org/en/resilience/ZA,2,NA,⌕
